Doc&Category, Element ID, Porperty, Number Value,String Value 
5,1023450,主体@19,,标高 : L8
5,1023450,面积@1,60.28,
5,1023450,Base Material@5,,00_C-White
5,1023450,类型名称@0,,72" x 30"
5,1023450,Top Material@5,,00_C-White
5,1023450,部件代码@0,,E2020200
5,1023450,Height@1,2.5,
5,1023451,类型 ID@-1,,Chair-Task Arms
5,1023451,面积@1,9.42,
5,1023451,族@-1,,Chair-Task Arms
5,1023451,创建的阶段@14,,New Construction
5,1023451,类型@-1,,Chair-Task Arms
5,1023451,DP_Furn Number@0,,O3B
5,1023451,族与类型@-1,,Chair-Task Arms
5,1023451,标高@19,,L8
5,1023451,主体@19,,标高 : L8
5,1023451,与邻近图元一同移动@19,0,
5,1023451,体积@1,1.13,
5,1023451,DP_Seat Type@0,,Task
5,1023451,DP_Scheduleable@0,1,
5,1023451,Base Material@5,,00_C-White
5,1023451,部件代码@0,,E2020200
5,1023451,类型名称@0,,Chair-Task Arms
5,1023451,Seat/Back Material@5,,00_C-Gray 120 120 120
5,1023451,Caster Material@5,,00_C-Black
5,1023452,主体@19,,标高 : L8
5,1023452,面积@1,9.42,
5,1023452,类型@-1,,Chair-Task Arms
5,1023452,与邻近图元一同移动@19,0,
5,1023452,体积@1,1.13,
5,1023452,族@-1,,Chair-Task Arms
5,1023452,族与类型@-1,,Chair-Task Arms
5,1023452,DP_Scheduleable@0,1,
5,1023452,标高@19,,L8
5,1023452,创建的阶段@14,,New Construction
5,1023452,DP_Furn Number@0,,O3A
5,1023452,类型 ID@-1,,Chair-Task Arms
5,1023452,DP_Seat Type@0,,Task
5,1023452,Base Material@5,,00_C-White
5,1023452,部件代码@0,,E2020200
5,1023452,类型名称@0,,Chair-Task Arms
5,1023452,Seat/Back Material@5,,00_C-Gray 120 120 120
5,1023452,Caster Material@5,,00_C-Black
5,1023783,体积@1,1.13,
5,1023783,类型 ID@-1,,Chair-Task Arms
5,1023783,面积@1,9.42,
5,1023783,创建的阶段@14,,New Construction
5,1023783,主体@19,,标高 : L8
5,1023783,与邻近图元一同移动@19,0,
5,1023783,类型@-1,,Chair-Task Arms
5,1023783,DP_Seat Type@0,,Task
5,1023783,DP_Furn Number@0,,O3C
5,1023783,族与类型@-1,,Chair-Task Arms
5,1023783,DP_Scheduleable@0,1,
5,1023783,族@-1,,Chair-Task Arms
5,1023783,标高@19,,L8
5,1023783,Base Material@5,,00_C-White
5,1023783,部件代码@0,,E2020200
5,1023783,类型名称@0,,Chair-Task Arms
5,1023783,Seat/Back Material@5,,00_C-Gray 120 120 120
5,1023783,Caster Material@5,,00_C-Black
5,1023979,创建的阶段@14,,New Construction
5,1023979,体积@1,3.3,
5,1023979,标高@19,,L8
5,1023979,类型@-1,,72" x 30"
5,1023979,类型 ID@-1,,72" x 30"
5,1023979,面积@1,21.53,
5,1023979,Length@1,7.92,
5,1023979,DP_Scheduleable@0,0,
5,1023979,与邻近图元一同移动@19,0,
5,1023979,Width@1,2.5,
5,1023979,族与类型@-1,,72" x 30"
5,1023979,族@-1,,72" x 30"
5,1023979,主体@19,,标高 : L8
5,1023979,Base Material@5,,00_C-White
5,1023979,类型名称@0,,72" x 30"
5,1023979,Top Material@5,,00_C-White
5,1023979,部件代码@0,,E2020200
5,1023979,Height@1,2.5,
5,1024114,与邻近图元一同移动@19,0,
5,1024114,族与类型@-1,,72" x 30"
5,1024114,Width@1,3.58,
5,1024114,族@-1,,72" x 30"
5,1024114,Length@1,8.79,
5,1024114,类型 ID@-1,,72" x 30"
5,1024114,标高@19,,L8
5,1024114,创建的阶段@14,,New Construction
5,1024114,DP_Scheduleable@0,0,
5,1024114,主体@19,,标高 : L8
5,1024114,面积@1,33.57,
5,1024114,类型@-1,,72" x 30"
5,1024114,体积@1,5.25,
5,1024114,Base Material@5,,00_C-White
5,1024114,类型名称@0,,72" x 30"
5,1024114,Top Material@5,,00_C-White
5,1024114,部件代码@0,,E2020200
5,1024114,Height@1,2.5,
5,1024115,族与类型@-1,,Chair-Task Arms
5,1024115,创建的阶段@14,,New Construction
5,1024115,类型 ID@-1,,Chair-Task Arms
5,1024115,类型@-1,,Chair-Task Arms
5,1024115,体积@1,1.13,
5,1024115,DP_Scheduleable@0,1,
5,1024115,面积@1,9.42,
5,1024115,标高@19,,L8
5,1024115,DP_Seat Type@0,,Task
5,1024115,族@-1,,Chair-Task Arms
5,1024115,DP_Furn Number@0,,O1
5,1024115,与邻近图元一同移动@19,0,
5,1024115,主体@19,,标高 : L8
5,1024115,Base Material@5,,00_C-White
5,1024115,部件代码@0,,E2020200
5,1024115,类型名称@0,,Chair-Task Arms
5,1024115,Seat/Back Material@5,,00_C-Gray 120 120 120
5,1024115,Caster Material@5,,00_C-Black
5,1024116,DP_Scheduleable@0,0,
5,1024116,类型 ID@-1,,72" x 30"
5,1024116,创建的阶段@14,,New Construction
5,1024116,面积@1,18.98,
5,1024116,Width@1,2.88,
5,1024116,与邻近图元一同移动@19,0,
5,1024116,主体@19,,标高 : L8
5,1024116,类型@-1,,72" x 30"
5,1024116,族@-1,,72" x 30"
5,1024116,Length@1,6.08,
5,1024116,标高@19,,L8
5,1024116,族与类型@-1,,72" x 30"
5,1024116,体积@1,2.91,
5,1024116,Base Material@5,,00_C-White
5,1024116,类型名称@0,,72" x 30"
5,1024116,Top Material@5,,00_C-White
5,1024116,部件代码@0,,E2020200
5,1024116,Height@1,2.5,
5,1024393,类型@-1,,72" x 30"
5,1024393,族@-1,,72" x 30"
5,1024393,与邻近图元一同移动@19,0,
5,1024393,类型 ID@-1,,72" x 30"
5,1024393,Length@1,9.13,
5,1024393,创建的阶段@14,,New Construction
5,1024393,主体@19,,标高 : L8
5,1024393,族与类型@-1,,72" x 30"
5,1024393,标高@19,,L8
5,1024393,DP_Scheduleable@0,0,
5,1024393,面积@1,16.33,
5,1024393,体积@1,2.42,
5,1024393,Width@1,1.59,
5,1024393,Base Material@5,,00_C-White
5,1024393,类型名称@0,,72" x 30"
5,1024393,Top Material@5,,00_C-White
5,1024393,部件代码@0,,E2020200
5,1024393,Height@1,2.5,
5,1024394,族与类型@-1,,Chair-Task Arms
5,1024394,标高@19,,L8
5,1024394,体积@1,1.13,
5,1024394,族@-1,,Chair-Task Arms
5,1024394,与邻近图元一同移动@19,0,
5,1024394,DP_Scheduleable@0,1,
5,1024394,类型@-1,,Chair-Task Arms
5,1024394,创建的阶段@14,,New Construction
5,1024394,面积@1,9.42,
5,1024394,DP_Furn Number@0,,O2
5,1024394,DP_Seat Type@0,,Task
5,1024394,类型 ID@-1,,Chair-Task Arms
5,1024394,主体@19,,标高 : L8
5,1024394,Base Material@5,,00_C-White
5,1024394,部件代码@0,,E2020200
5,1024394,类型名称@0,,Chair-Task Arms
5,1024394,Seat/Back Material@5,,00_C-Gray 120 120 120
5,1024394,Caster Material@5,,00_C-Black
5,1024395,Length@1,6.16,
5,1024395,体积@1,2.95,
5,1024395,类型 ID@-1,,72" x 30"
5,1024395,族与类型@-1,,72" x 30"
5,1024395,DP_Scheduleable@0,0,
5,1024395,与邻近图元一同移动@19,0,
5,1024395,标高@19,,L8
5,1024395,创建的阶段@14,,New Construction
5,1024395,Width@1,2.88,
5,1024395,主体@19,,标高 : L8
5,1024395,类型@-1,,72" x 30"
5,1024395,族@-1,,72" x 30"
5,1024395,面积@1,19.2,
5,1024395,Base Material@5,,00_C-White
5,1024395,类型名称@0,,72" x 30"
5,1024395,Top Material@5,,00_C-White
5,1024395,部件代码@0,,E2020200
5,1024395,Height@1,2.5,
5,1024618,主体@19,,标高 : L8
5,1024618,标高@19,,L8
5,1024618,面积@1,66.67,
5,1024618,类型 ID@-1,,72" x 30"
5,1024618,族与类型@-1,,72" x 30"
5,1024618,DP_Scheduleable@0,0,
5,1024618,创建的阶段@14,,New Construction
5,1024618,Width@1,8,
5,1024618,类型@-1,,72" x 30"
5,1024618,与邻近图元一同移动@19,0,
5,1024618,体积@1,10.67,
5,1024618,族@-1,,72" x 30"
5,1024618,Length@1,8,
5,1024618,Base Material@5,,00_C-White
5,1024618,类型名称@0,,72" x 30"
5,1024618,Top Material@5,,00_C-White
5,1024618,部件代码@0,,E2020200
5,1024618,Height@1,2.5,
5,1024732,创建的阶段@14,,New Construction
5,1024732,标高@19,,L8
5,1024732,Width@1,8,
5,1024732,与邻近图元一同移动@19,0,
5,1024732,体积@1,16,
5,1024732,类型 ID@-1,,72" x 30"
5,1024732,主体@19,,标高 : L8
5,1024732,族与类型@-1,,72" x 30"
5,1024732,类型@-1,,72" x 30"
5,1024732,Length@1,12,
5,1024732,DP_Scheduleable@0,0,
5,1024732,面积@1,99.33,
5,1024732,族@-1,,72" x 30"
5,1024732,Base Material@5,,00_C-White
5,1024732,类型名称@0,,72" x 30"
5,1024732,Top Material@5,,00_C-White
5,1024732,部件代码@0,,E2020200
5,1024732,Height@1,2.5,
9,1024914,无连接高度@19,13,
9,1024914,顶部偏移@19,-1,
9,1024914,底部偏移@19,0,
9,1024914,体积@1,11.81,
9,1024914,已附着底部@19,0,
9,1024914,创建的阶段@14,,New Construction
9,1024914,底部约束@19,,L8
9,1024914,与体量相关@19,0,
9,1024914,定位线@19,0,
9,1024914,结构用途@12,0,
9,1024914,底部延伸距离@19,0,
9,1024914,族与类型@-1,,I - 4"
9,1024914,结构@12,0,
9,1024914,顶部约束@19,,L9
9,1024914,族@-1,,I - 4"
9,1024914,面积@1,35.42,
9,1024914,启用分析模型@12,0,
9,1024914,类型@-1,,I - 4"
9,1024914,长度@1,2.72,
9,1024914,顶部延伸距离@19,0,
9,1024914,类型 ID@-1,,I - 4"
9,1024914,已附着顶部@19,0,
9,1024914,在插入点包络@3,0,
9,1024914,结构材质@5,,00_C-White
9,1024914,吸收率@92,0.1,
9,1024914,类型名称@0,,I - 4"
9,1024914,在端点包络@3,0,
9,1024914,厚度@3,0.33,
9,1024914,功能@3,0,
9,1024914,粗略比例填充颜色@4,0,
9,1024914,粗糙度@92,1,
9,1024974,启用分析模型@12,0,
9,1024974,族与类型@-1,,I - 4"
9,1024974,结构用途@12,0,
9,1024974,底部延伸距离@19,0,
9,1024974,族@-1,,I - 4"
9,1024974,结构@12,0,
9,1024974,创建的阶段@14,,New Construction
9,1024974,顶部偏移@19,-1,
9,1024974,定位线@19,0,
9,1024974,已附着底部@19,0,
9,1024974,类型@-1,,I - 4"
9,1024974,长度@1,2.52,
9,1024974,无连接高度@19,13,
9,1024974,与体量相关@19,0,
9,1024974,顶部延伸距离@19,0,
9,1024974,底部偏移@19,0,
9,1024974,已附着顶部@19,0,
9,1024974,类型 ID@-1,,I - 4"
9,1024974,顶部约束@19,,L9
9,1024974,体积@1,9.45,
9,1024974,底部约束@19,,L8
9,1024974,面积@1,28.36,
9,1024974,在插入点包络@3,0,
9,1024974,结构材质@5,,00_C-White
9,1024974,吸收率@92,0.1,
9,1024974,类型名称@0,,I - 4"
9,1024974,在端点包络@3,0,
9,1024974,厚度@3,0.33,
9,1024974,功能@3,0,
9,1024974,粗略比例填充颜色@4,0,
9,1024974,粗糙度@92,1,
5,1024998,族与类型@-1,,72" x 30"
5,1024998,Width@1,2.5,
5,1024998,类型 ID@-1,,72" x 30"
5,1024998,标高@19,,L8
5,1024998,族@-1,,72" x 30"
5,1024998,面积@1,10.2,
5,1024998,类型@-1,,72" x 30"
5,1024998,与邻近图元一同移动@19,0,
5,1024998,DP_Scheduleable@0,0,
5,1024998,创建的阶段@14,,New Construction
5,1024998,Length@1,3.67,
5,1024998,主体@19,,标高 : L8
5,1024998,体积@1,1.53,
5,1024998,Base Material@5,,00_C-White
5,1024998,类型名称@0,,72" x 30"
5,1024998,Top Material@5,,00_C-White
5,1024998,部件代码@0,,E2020200
5,1024998,Height@1,2.5,
5,1024999,类型 ID@-1,,72" x 30"
5,1024999,族@-1,,72" x 30"
5,1024999,创建的阶段@14,,New Construction
5,1024999,标高@19,,L8
5,1024999,DP_Scheduleable@0,0,
5,1024999,Length@1,10.42,
5,1024999,族与类型@-1,,72" x 30"
5,1024999,类型@-1,,72" x 30"
5,1024999,Width@1,3,
5,1024999,面积@1,33.48,
5,1024999,与邻近图元一同移动@19,0,
5,1024999,体积@1,5.21,
5,1024999,主体@19,,标高 : L8
5,1024999,Base Material@5,,00_C-White
5,1024999,类型名称@0,,72" x 30"
5,1024999,Top Material@5,,00_C-White
5,1024999,部件代码@0,,E2020200
5,1024999,Height@1,2.5,
5,1025229,类型@-1,,72" x 30"
5,1025229,族@-1,,72" x 30"
5,1025229,主体@19,,标高 : L8
5,1025229,标高@19,,L8
5,1025229,Width@1,2.5,
5,1025229,Length@1,11.82,
5,1025229,类型 ID@-1,,72" x 30"
5,1025229,与邻近图元一同移动@19,0,
5,1025229,创建的阶段@14,,New Construction
5,1025229,面积@1,31.93,
5,1025229,DP_Scheduleable@0,0,
5,1025229,族与类型@-1,,72" x 30"
5,1025229,体积@1,4.92,
5,1025229,Base Material@5,,00_C-White
5,1025229,类型名称@0,,72" x 30"
5,1025229,Top Material@5,,00_C-White
5,1025229,部件代码@0,,E2020200
5,1025229,Height@1,2.5,
5,1025305,Length@1,11.82,
5,1025305,标高@19,,L8
5,1025305,类型 ID@-1,,72" x 30"
5,1025305,体积@1,4.92,
5,1025305,创建的阶段@14,,New Construction
5,1025305,类型@-1,,72" x 30"
5,1025305,与邻近图元一同移动@19,0,
5,1025305,Width@1,2.5,
5,1025305,面积@1,31.93,
5,1025305,族@-1,,72" x 30"
5,1025305,主体@19,,标高 : L8
5,1025305,族与类型@-1,,72" x 30"
5,1025305,DP_Scheduleable@0,0,
5,1025305,Base Material@5,,00_C-White
5,1025305,类型名称@0,,72" x 30"
5,1025305,Top Material@5,,00_C-White
5,1025305,部件代码@0,,E2020200
5,1025305,Height@1,2.5,
5,1025594,体积@1,1.13,
5,1025594,面积@1,9.42,
5,1025594,DP_Furn Number@0,,O18
5,1025594,族@-1,,Chair-Task Arms
5,1025594,族与类型@-1,,Chair-Task Arms
5,1025594,标高@19,,L8
5,1025594,类型@-1,,Chair-Task Arms
5,1025594,与邻近图元一同移动@19,0,
5,1025594,创建的阶段@14,,New Construction
5,1025594,DP_Seat Type@0,,Task
5,1025594,类型 ID@-1,,Chair-Task Arms
5,1025594,主体@19,,标高 : L8
5,1025594,DP_Scheduleable@0,1,
5,1025594,Base Material@5,,00_C-White
5,1025594,部件代码@0,,E2020200
5,1025594,类型名称@0,,Chair-Task Arms
5,1025594,Seat/Back Material@5,,00_C-Gray 120 120 120
5,1025594,Caster Material@5,,00_C-Black
5,1025736,创建的阶段@14,,New Construction
5,1025736,标高@19,,L8
5,1025736,族@-1,,Chair-Stacking
5,1025736,类型@-1,,Chair-Stacking
5,1025736,主体@19,,标高 : L8
5,1025736,族与类型@-1,,Chair-Stacking
5,1025736,DP_Scheduleable@0,1,
5,1025736,体积@1,0.1,
5,1025736,与邻近图元一同移动@19,0,
5,1025736,类型 ID@-1,,Chair-Stacking
5,1025736,面积@1,3.45,
5,1025736,DP_Seat Type@0,,General
5,1025736,类型名称@0,,Chair-Stacking
5,1025736,部件代码@0,,E2020200
5,1025736,Seat/Back Material@5,,00_C-Red
5,1025799,类型 ID@-1,,Chair-Stacking
5,1025799,族与类型@-1,,Chair-Stacking
5,1025799,DP_Seat Type@0,,General
5,1025799,族@-1,,Chair-Stacking
5,1025799,标高@19,,L8
5,1025799,面积@1,3.45,
5,1025799,DP_Scheduleable@0,1,
5,1025799,体积@1,0.1,
5,1025799,与邻近图元一同移动@19,0,
5,1025799,创建的阶段@14,,New Construction
5,1025799,主体@19,,标高 : L8
5,1025799,类型@-1,,Chair-Stacking
5,1025799,类型名称@0,,Chair-Stacking
5,1025799,部件代码@0,,E2020200
5,1025799,Seat/Back Material@5,,00_C-Red
5,1025807,DP_Scheduleable@0,1,
5,1025807,族与类型@-1,,Chair-Stacking
5,1025807,族@-1,,Chair-Stacking
5,1025807,标高@19,,L8
5,1025807,类型 ID@-1,,Chair-Stacking
5,1025807,类型@-1,,Chair-Stacking
5,1025807,体积@1,0.1,
5,1025807,面积@1,3.45,
5,1025807,创建的阶段@14,,New Construction
5,1025807,DP_Seat Type@0,,General
5,1025807,主体@19,,标高 : L8
5,1025807,与邻近图元一同移动@19,0,
5,1025807,类型名称@0,,Chair-Stacking
5,1025807,部件代码@0,,E2020200
5,1025807,Seat/Back Material@5,,00_C-Red
5,1025815,类型 ID@-1,,Chair-Stacking
5,1025815,体积@1,0.1,
5,1025815,族与类型@-1,,Chair-Stacking
5,1025815,创建的阶段@14,,New Construction
5,1025815,面积@1,3.45,
5,1025815,与邻近图元一同移动@19,0,
5,1025815,主体@19,,标高 : L8
5,1025815,类型@-1,,Chair-Stacking
5,1025815,DP_Seat Type@0,,General
5,1025815,族@-1,,Chair-Stacking
5,1025815,标高@19,,L8
5,1025815,DP_Scheduleable@0,1,
5,1025815,类型名称@0,,Chair-Stacking
5,1025815,部件代码@0,,E2020200
5,1025815,Seat/Back Material@5,,00_C-Red
5,1025853,标高@19,,L8
5,1025853,族@-1,,Chair-Stacking
5,1025853,主体@19,,标高 : L8
5,1025853,面积@1,3.45,
5,1025853,DP_Scheduleable@0,1,
5,1025853,类型@-1,,Chair-Stacking
5,1025853,体积@1,0.1,
5,1025853,族与类型@-1,,Chair-Stacking
5,1025853,与邻近图元一同移动@19,0,
5,1025853,创建的阶段@14,,New Construction
5,1025853,DP_Seat Type@0,,General
5,1025853,类型 ID@-1,,Chair-Stacking
5,1025853,类型名称@0,,Chair-Stacking
5,1025853,部件代码@0,,E2020200
5,1025853,Seat/Back Material@5,,00_C-Red
5,1025854,类型@-1,,Chair-Stacking
5,1025854,面积@1,3.45,
5,1025854,主体@19,,标高 : L8
5,1025854,族@-1,,Chair-Stacking
5,1025854,DP_Seat Type@0,,General
5,1025854,标高@19,,L8
5,1025854,与邻近图元一同移动@19,0,
5,1025854,族与类型@-1,,Chair-Stacking
5,1025854,类型 ID@-1,,Chair-Stacking
5,1025854,创建的阶段@14,,New Construction
5,1025854,体积@1,0.1,
5,1025854,DP_Scheduleable@0,1,
5,1025854,类型名称@0,,Chair-Stacking
5,1025854,部件代码@0,,E2020200
5,1025854,Seat/Back Material@5,,00_C-Red
5,1025855,族@-1,,Chair-Stacking
5,1025855,面积@1,3.45,
5,1025855,类型@-1,,Chair-Stacking
5,1025855,体积@1,0.1,
5,1025855,DP_Seat Type@0,,General
5,1025855,DP_Scheduleable@0,1,
5,1025855,与邻近图元一同移动@19,0,
5,1025855,族与类型@-1,,Chair-Stacking
5,1025855,类型 ID@-1,,Chair-Stacking
5,1025855,创建的阶段@14,,New Construction
5,1025855,标高@19,,L8
5,1025855,主体@19,,标高 : L8
5,1025855,类型名称@0,,Chair-Stacking
5,1025855,部件代码@0,,E2020200
5,1025855,Seat/Back Material@5,,00_C-Red
5,1025856,与邻近图元一同移动@19,0,
5,1025856,创建的阶段@14,,New Construction
5,1025856,族与类型@-1,,Chair-Stacking
5,1025856,DP_Seat Type@0,,General
5,1025856,类型 ID@-1,,Chair-Stacking
5,1025856,主体@19,,标高 : L8
5,1025856,标高@19,,L8
5,1025856,体积@1,0.1,
5,1025856,类型@-1,,Chair-Stacking
5,1025856,面积@1,3.45,
5,1025856,DP_Scheduleable@0,1,
5,1025856,族@-1,,Chair-Stacking
5,1025856,类型名称@0,,Chair-Stacking
5,1025856,部件代码@0,,E2020200
5,1025856,Seat/Back Material@5,,00_C-Red
5,1025877,类型 ID@-1,,Chair-Stacking
5,1025877,标高@19,,L8
5,1025877,创建的阶段@14,,New Construction
5,1025877,族与类型@-1,,Chair-Stacking
5,1025877,主体@19,,标高 : L8
5,1025877,体积@1,0.1,
5,1025877,DP_Scheduleable@0,1,
5,1025877,与邻近图元一同移动@19,0,
5,1025877,DP_Seat Type@0,,General
5,1025877,类型@-1,,Chair-Stacking
5,1025877,面积@1,3.45,
5,1025877,族@-1,,Chair-Stacking
5,1025877,类型名称@0,,Chair-Stacking
5,1025877,部件代码@0,,E2020200
5,1025877,Seat/Back Material@5,,00_C-Red
5,1025878,面积@1,3.45,
5,1025878,主体@19,,标高 : L8
5,1025878,标高@19,,L8
5,1025878,族@-1,,Chair-Stacking
5,1025878,族与类型@-1,,Chair-Stacking
5,1025878,类型 ID@-1,,Chair-Stacking
5,1025878,DP_Seat Type@0,,General
5,1025878,类型@-1,,Chair-Stacking
5,1025878,创建的阶段@14,,New Construction
5,1025878,体积@1,0.1,
5,1025878,与邻近图元一同移动@19,0,
5,1025878,DP_Scheduleable@0,1,
5,1025878,类型名称@0,,Chair-Stacking
5,1025878,部件代码@0,,E2020200
5,1025878,Seat/Back Material@5,,00_C-Red
5,1025886,面积@1,3.45,
5,1025886,族@-1,,Chair-Stacking
5,1025886,类型@-1,,Chair-Stacking
5,1025886,族与类型@-1,,Chair-Stacking
5,1025886,体积@1,0.1,
5,1025886,标高@19,,L8
5,1025886,主体@19,,标高 : L8
5,1025886,DP_Seat Type@0,,General
5,1025886,与邻近图元一同移动@19,0,
5,1025886,类型 ID@-1,,Chair-Stacking
5,1025886,创建的阶段@14,,New Construction
5,1025886,DP_Scheduleable@0,1,
5,1025886,类型名称@0,,Chair-Stacking
5,1025886,部件代码@0,,E2020200
5,1025886,Seat/Back Material@5,,00_C-Red
5,1025887,与邻近图元一同移动@19,0,
5,1025887,族@-1,,Chair-Stacking
5,1025887,面积@1,3.45,
5,1025887,DP_Seat Type@0,,General
5,1025887,族与类型@-1,,Chair-Stacking
5,1025887,创建的阶段@14,,New Construction
5,1025887,主体@19,,标高 : L8
5,1025887,体积@1,0.1,
5,1025887,标高@19,,L8
5,1025887,类型@-1,,Chair-Stacking
5,1025887,DP_Scheduleable@0,1,
5,1025887,类型 ID@-1,,Chair-Stacking
5,1025887,类型名称@0,,Chair-Stacking
5,1025887,部件代码@0,,E2020200
5,1025887,Seat/Back Material@5,,00_C-Red
5,1025888,类型@-1,,Chair-Stacking
5,1025888,族@-1,,Chair-Stacking
5,1025888,创建的阶段@14,,New Construction
5,1025888,面积@1,3.45,
5,1025888,族与类型@-1,,Chair-Stacking
5,1025888,DP_Seat Type@0,,General
5,1025888,体积@1,0.1,
5,1025888,标高@19,,L8
5,1025888,主体@19,,标高 : L8
5,1025888,类型 ID@-1,,Chair-Stacking
5,1025888,DP_Scheduleable@0,1,
5,1025888,与邻近图元一同移动@19,0,
5,1025888,类型名称@0,,Chair-Stacking
5,1025888,部件代码@0,,E2020200
5,1025888,Seat/Back Material@5,,00_C-Red
5,1025889,DP_Scheduleable@0,1,
5,1025889,类型 ID@-1,,Chair-Stacking
5,1025889,面积@1,3.45,
5,1025889,DP_Seat Type@0,,General
5,1025889,与邻近图元一同移动@19,0,
5,1025889,主体@19,,标高 : L8
5,1025889,类型@-1,,Chair-Stacking
5,1025889,族与类型@-1,,Chair-Stacking
5,1025889,体积@1,0.1,
5,1025889,标高@19,,L8
5,1025889,族@-1,,Chair-Stacking
5,1025889,创建的阶段@14,,New Construction
5,1025889,类型名称@0,,Chair-Stacking
5,1025889,部件代码@0,,E2020200
5,1025889,Seat/Back Material@5,,00_C-Red
5,1025890,标高@19,,L8
5,1025890,创建的阶段@14,,New Construction
5,1025890,DP_Scheduleable@0,1,
5,1025890,类型 ID@-1,,Chair-Stacking
5,1025890,类型@-1,,Chair-Stacking
5,1025890,主体@19,,标高 : L8
5,1025890,族@-1,,Chair-Stacking
5,1025890,面积@1,3.45,
5,1025890,族与类型@-1,,Chair-Stacking
5,1025890,与邻近图元一同移动@19,0,
5,1025890,DP_Seat Type@0,,General
5,1025890,体积@1,0.1,
5,1025890,类型名称@0,,Chair-Stacking
5,1025890,部件代码@0,,E2020200
5,1025890,Seat/Back Material@5,,00_C-Red
5,1025891,与邻近图元一同移动@19,0,
5,1025891,族与类型@-1,,Chair-Stacking
5,1025891,面积@1,3.45,
5,1025891,体积@1,0.1,
5,1025891,创建的阶段@14,,New Construction
5,1025891,标高@19,,L8
5,1025891,类型 ID@-1,,Chair-Stacking
5,1025891,主体@19,,标高 : L8
5,1025891,DP_Scheduleable@0,1,
5,1025891,类型@-1,,Chair-Stacking
5,1025891,DP_Seat Type@0,,General
5,1025891,族@-1,,Chair-Stacking
5,1025891,类型名称@0,,Chair-Stacking
5,1025891,部件代码@0,,E2020200
5,1025891,Seat/Back Material@5,,00_C-Red
5,1025913,族@-1,,72" x 30"
5,1025913,标高@19,,L8
5,1025913,类型@-1,,72" x 30"
5,1025913,创建的阶段@14,,New Construction
5,1025913,体积@1,1.68,
5,1025913,主体@19,,标高 : L8
5,1025913,DP_Scheduleable@0,0,
5,1025913,类型 ID@-1,,72" x 30"
5,1025913,Width@1,2.96,
5,1025913,面积@1,11.17,
5,1025913,Length@1,3.42,
5,1025913,与邻近图元一同移动@19,0,
5,1025913,族与类型@-1,,72" x 30"
5,1025913,Base Material@5,,00_C-White
5,1025913,类型名称@0,,72" x 30"
5,1025913,Top Material@5,,00_C-White
5,1025913,部件代码@0,,E2020200
5,1025913,Height@1,2.5,
5,1025914,Width@1,3,
5,1025914,创建的阶段@14,,New Construction
5,1025914,Length@1,12.67,
5,1025914,面积@1,40.61,
5,1025914,标高@19,,L8
5,1025914,DP_Scheduleable@0,0,
5,1025914,类型@-1,,72" x 30"
5,1025914,类型 ID@-1,,72" x 30"
5,1025914,族与类型@-1,,72" x 30"
5,1025914,族@-1,,72" x 30"
5,1025914,主体@19,,标高 : L8
5,1025914,体积@1,6.33,
5,1025914,与邻近图元一同移动@19,0,
5,1025914,Base Material@5,,00_C-White
5,1025914,类型名称@0,,72" x 30"
5,1025914,Top Material@5,,00_C-White
5,1025914,部件代码@0,,E2020200
5,1025914,Height@1,2.5,
5,1025915,DP_Furn Number@0,,O12A
5,1025915,创建的阶段@14,,New Construction
5,1025915,族与类型@-1,,Chair-Task Arms
5,1025915,主体@19,,标高 : L8
5,1025915,类型 ID@-1,,Chair-Task Arms
5,1025915,标高@19,,L8
5,1025915,族@-1,,Chair-Task Arms
5,1025915,体积@1,1.13,
5,1025915,DP_Seat Type@0,,Task
5,1025915,DP_Scheduleable@0,1,
5,1025915,类型@-1,,Chair-Task Arms
5,1025915,与邻近图元一同移动@19,0,
5,1025915,面积@1,9.42,
5,1025915,Base Material@5,,00_C-White
5,1025915,部件代码@0,,E2020200
5,1025915,类型名称@0,,Chair-Task Arms
5,1025915,Seat/Back Material@5,,00_C-Gray 120 120 120
5,1025915,Caster Material@5,,00_C-Black
5,1026015,创建的阶段@14,,New Construction
5,1026015,族@-1,,Chair-Task Arms
5,1026015,标高@19,,L8
5,1026015,体积@1,1.13,
5,1026015,与邻近图元一同移动@19,0,
5,1026015,DP_Scheduleable@0,1,
5,1026015,类型 ID@-1,,Chair-Task Arms
5,1026015,族与类型@-1,,Chair-Task Arms
5,1026015,面积@1,9.42,
5,1026015,DP_Seat Type@0,,Task
5,1026015,类型@-1,,Chair-Task Arms
5,1026015,主体@19,,标高 : L8
5,1026015,DP_Furn Number@0,,O12B
5,1026015,Base Material@5,,00_C-White
5,1026015,部件代码@0,,E2020200
5,1026015,类型名称@0,,Chair-Task Arms
5,1026015,Seat/Back Material@5,,00_C-Gray 120 120 120
5,1026015,Caster Material@5,,00_C-Black
5,1026049,主体@19,,标高 : L8
5,1026049,与邻近图元一同移动@19,0,
5,1026049,面积@1,27.06,
5,1026049,类型@-1,,72" x 30"
5,1026049,族@-1,,72" x 30"
5,1026049,标高@19,,L8
5,1026049,创建的阶段@14,,New Construction
5,1026049,族与类型@-1,,72" x 30"
5,1026049,体积@1,4.11,
5,1026049,Width@1,2,
5,1026049,类型 ID@-1,,72" x 30"
5,1026049,Length@1,12.34,
5,1026049,DP_Scheduleable@0,0,
5,1026049,Base Material@5,,00_C-White
